NGA,PolityID,PolityName,Year,Pop,Terr,Cap,Hierarchy,Government,Infrastructure,Information,Money,Metal,Project,Weapon,Armor,Animal,Defense,Cavalry,Iron,IronCav,Miltech,MSP,PC_1,PC_2,threadID,Target_NGA,Scale_1,Comp
North Colombia,436,co_tairona,1200,3.212320803141976,2.176091259055681,3.317018101048112,1.833333333333333,0.2333333333333333,0.975,0.06,0.5,1.8,4.0,1.3,0.4,0.0,1.5,0.0,0.1,0.1,1.5,1.0,-2.597855633047143,1.694687800169225,6,North Colombia,-4.074923219539123,-1.287334904701881
North Colombia,436,co_tairona,1300,3.212320803141976,2.176091259055681,3.317018101048112,1.833333333333333,0.2333333333333333,0.975,0.06,0.5,1.8,4.0,1.3,0.4,0.0,1.5,0.0,0.1,0.1,1.5,1.0,-2.597855633047143,1.694687800169225,6,North Colombia,-4.074923219539123,-1.287334904701881
North Colombia,436,co_tairona,1400,3.880813592280791,2.176091259055681,3.602059991327963,2.333333333333333,0.3222222222222222,0.975,0.06,0.5,1.8,4.0,1.3,0.4,0.0,1.5,0.0,0.1,0.1,1.5,1.0,-2.095697274516773,1.44205120099145,6,North Colombia,-3.572069496776338,-1.183606714384727
North Colombia,436,co_tairona,1500,3.880813592280791,2.176091259055681,3.602059991327963,3.5,0.3222222222222222,0.975,0.06,0.5,1.8,4.0,1.3,0.4,0.0,1.5,0.0,0.1,0.1,1.5,1.0,-1.878989841707945,1.245601241632382,6,North Colombia,-3.572069496776338,-1.183606714384727
Lowland Andes,196,ec_shuar_1,1600,2.477121254719663,1.204119982655925,2.477121254719663,1.833333333333333,0.0,0.08333333333333333,0.0,0.5,1.0,4.0,3.0,3.0,0.0,4.0,0.0,0.1,0.1,2.5,0.0009765625,-4.916051478602525,1.334321028947371,7,Lowland Andes,-5.414139380298884,-2.7774846569626273
Lowland Andes,196,ec_shuar_1,1700,2.477121254719663,1.204119982655925,2.477121254719663,1.833333333333333,0.0,0.08333333333333333,0.0,0.5,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.1,0.1,2.0,0.0009765625,-4.916051478602525,1.334321028947371,7,Lowland Andes,-5.414139380298884,-2.7774846569626273
Lowland Andes,196,ec_shuar_1,1800,2.477121254719663,1.204119982655925,2.477121254719663,1.833333333333333,0.0,0.08333333333333333,0.0,0.5,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.1,0.1,2.0,0.0009765625,-4.916051478602525,1.334321028947371,7,Lowland Andes,-5.414139380298884,-2.7774846569626273
Upper Egypt,511,eg_naqada_1,-3800,4.113943352306837,1.096910013008056,2.096910013008056,1.5,0.09999999999999999,0.3181818181818182,0.1533333333333334,0.5,0.0,4.0,2.0,0.5,0.3,1.4,0.1,0.0,0.1,1.366666666666666,1.0,-4.072070148293951,1.546843109918912,8,Upper Egypt,-4.947995914886263,-2.1503577344294555
Upper Egypt,511,eg_naqada_1,-3700,4.113943352306837,3.795880017344075,3.176091259055681,1.5,0.09999999999999999,0.3181818181818182,0.1533333333333334,0.5,0.0,4.0,2.0,0.5,0.3,1.4,0.1,0.0,0.1,1.366666666666666,1.0,-2.971263615903052,0.4685631163154821,8,Upper Egypt,-3.0193343715404026,-2.1503577344294555
Upper Egypt,511,eg_naqada_1,-3600,4.113943352306837,3.795880017344075,4.113943352306837,1.833333333333333,0.09999999999999999,0.3181818181818182,0.1533333333333334,0.5,0.0,4.0,2.0,0.5,0.3,1.4,0.1,0.0,0.1,1.366666666666666,1.0,-2.554241508617012,0.1770250374130099,8,Upper Egypt,-2.395629043378175,-2.1503577344294555
Upper Egypt,512,eg_naqada_2,-3500,4.113943352306837,4.096910013008056,4.0,2.333333333333333,0.06363636363636363,0.34,0.3133333333333332,0.5,0.0,4.0,3.2,3.0,0.0,1.233333333333333,0.0,0.0,0.0,1.905555555555556,1.0,-2.257725490186127,0.1280658038366774,8,Upper Egypt,-2.3363400640390264,-1.9443586920062157
Upper Egypt,512,eg_naqada_2,-3400,4.698970004336019,4.096910013008056,4.0,2.333333333333333,0.1545454545454546,0.34,0.3133333333333332,0.5,0.0,4.0,4.199999999999999,3.0,0.0,1.233333333333333,0.0,0.0,0.0,2.072222222222222,1.0,-1.977298673970419,0.04903408197057937,8,Upper Egypt,-2.062166026737766,-1.8382730428182177
Upper Egypt,512,eg_naqada_2,-3300,4.698970004336019,4.096910013008056,4.0,2.333333333333333,0.1545454545454546,0.34,0.3133333333333332,0.5,0.0,4.0,4.199999999999999,3.0,0.0,1.233333333333333,0.0,0.0,0.0,2.072222222222222,1.0,-1.977298673970419,0.04903408197057937,8,Upper Egypt,-2.062166026737766,-1.8382730428182177
Upper Egypt,514,eg_dynasty_1,-3100,6.0,4.903089986991944,4.113943352306837,4.0,0.1545454545454546,0.7272727272727273,0.5866666666666667,0.45,0.0,4.0,3.3,3.0,0.3,7.366666666666667,0.1,0.0,0.1,2.994444444444445,1.0,-0.2767176089750558,-0.3504968200190591,8,Upper Egypt,-1.0149441567927948,-1.0001321199001914
Upper Egypt,514,eg_dynasty_1,-3000,6.0,4.903089986991944,4.113943352306837,4.0,0.1545454545454546,0.7272727272727273,0.5866666666666667,0.45,0.0,4.0,3.3,3.0,0.3,7.366666666666667,0.1,0.0,0.1,2.994444444444445,1.0,-0.2767176089750558,-0.3504968200190591,8,Upper Egypt,-1.0149441567927948,-1.0001321199001914
Upper Egypt,514,eg_dynasty_1,-2900,6.0,4.903089986991944,4.113943352306837,4.0,0.1545454545454546,0.7272727272727273,0.5866666666666667,0.45,0.0,4.0,3.3,3.0,0.3,7.366666666666667,0.1,0.0,0.1,2.994444444444445,1.0,-0.2767176089750558,-0.3504968200190591,8,Upper Egypt,-1.0149441567927948,-1.0001321199001914
Upper Egypt,515,eg_dynasty_2,-2900,6.060697840353612,5.0,4.113943352306837,3.833333333333333,0.1636363636363637,0.7272727272727273,0.6533333333333332,0.45,0.0,4.0,4.2,3.0,0.9,10.66666666666667,0.1,0.0,0.1,3.794444444444444,0.31640625,-0.1762154727731053,-0.321745775752858,8,Upper Egypt,-0.9430166320408828,-0.8975826590184601
Upper Egypt,515,eg_dynasty_2,-2800,6.060697840353612,5.426511261364575,4.113943352306837,3.833333333333333,0.1636363636363637,0.7272727272727273,0.6533333333333332,0.45,0.0,4.0,4.2,3.0,0.9,10.66666666666667,0.1,0.0,0.1,3.794444444444444,0.31640625,-0.06683073359855397,-0.4493364106484032,8,Upper Egypt,-0.751650603740715,-0.8975826590184601
Upper Egypt,515,eg_dynasty_2,-2700,6.060697840353612,5.477121254719663,4.113943352306837,3.833333333333333,0.1636363636363637,0.7272727272727273,0.6533333333333332,0.45,0.0,4.0,4.2,3.0,0.9,10.66666666666667,0.1,0.0,0.1,3.794444444444444,0.31640625,-0.05385109759771229,-0.4644763653674776,8,Upper Egypt,-0.7289430358568686,-0.8975826590184601
Upper Egypt,516,eg_old_k_1,-2600,6.096910013008056,5.32735893438633,4.698970004336019,5.5,0.5800000000000001,0.6583333333333333,0.8400000000000001,0.45,1.8,4.0,5.0,3.0,1.0,4.366666666666667,0.0,0.0,0.0,3.194444444444445,0.31640625,1.106233564018009,-0.6326861267815475,8,Upper Egypt,-0.3901033751942913,-0.24203764136947284
Upper Egypt,516,eg_old_k_1,-2500,6.096910013008056,5.32735893438633,4.698970004336019,5.5,0.5800000000000001,0.6583333333333333,0.8400000000000001,0.45,1.8,4.0,5.0,3.0,1.0,4.366666666666667,0.0,0.0,0.0,3.194444444444445,0.31640625,1.106233564018009,-0.6326861267815475,8,Upper Egypt,-0.3901033751942913,-0.24203764136947284
Upper Egypt,516,eg_old_k_1,-2400,6.096910013008056,5.32735893438633,4.698970004336019,5.5,0.5800000000000001,0.6583333333333333,0.8400000000000001,0.45,1.8,4.0,5.0,3.0,1.0,4.366666666666667,0.0,0.0,0.0,3.194444444444445,0.31640625,1.106233564018009,-0.6326861267815475,8,Upper Egypt,-0.3901033751942913,-0.24203764136947284
Upper Egypt,517,eg_old_k_2,-2300,6.176091259055681,5.273001272063738,4.602059991327963,5.5,0.5700000000000001,0.6666666666666666,0.86,0.45,1.8,4.0,4.9,3.0,1.0,3.366666666666667,0.0,0.0,0.0,3.011111111111111,0.5625,1.099547126200527,-0.5930164347595756,8,Upper Egypt,-0.44183261103527294,-0.2155162290724739
Upper Egypt,517,eg_old_k_2,-2200,6.176091259055681,5.273001272063738,4.602059991327963,5.5,0.5700000000000001,0.6666666666666666,0.86,0.45,1.8,4.0,4.9,3.0,1.0,3.366666666666667,0.0,0.0,0.0,3.011111111111111,0.5625,1.099547126200527,-0.5930164347595756,8,Upper Egypt,-0.44183261103527294,-0.2155162290724739
Upper Egypt,519,eg_middle_k,-2000,6.301029995663981,5.376576957056512,4.477121254719663,5.166666666666667,0.6,0.7416666666666667,0.8,0.45,2.0,4.0,5.0,3.0,1.0,9.666666666666668,0.1,0.0,0.1,4.111111111111112,0.75,1.119078177925546,-0.5093881956883919,8,Upper Egypt,-0.4198964579123292,-0.16777768693787495
Upper Egypt,519,eg_middle_k,-1900,6.301029995663981,5.615950051656401,4.477121254719663,5.166666666666667,0.6,0.7416666666666667,0.8,0.45,2.0,4.0,5.0,3.0,1.0,9.666666666666668,0.1,0.0,0.1,4.111111111111112,0.75,1.180468734025852,-0.5809965396725489,8,Upper Egypt,-0.3124951240086385,-0.16777768693787495
Upper Egypt,519,eg_middle_k,-1800,6.301029995663981,5.653212513775344,4.477121254719663,5.166666666666667,0.6,0.7416666666666667,0.8,0.45,2.0,4.0,5.0,3.0,1.0,9.666666666666668,0.1,0.0,0.1,4.111111111111112,0.75,1.190025210182757,-0.5921435869610923,8,Upper Egypt,-0.295776293754137,-0.16777768693787495
Upper Egypt,519,eg_middle_k,-1700,6.301029995663981,5.653212513775344,4.477121254719663,5.166666666666667,0.6,0.7416666666666667,0.8,0.45,2.0,4.0,5.0,3.0,1.0,9.666666666666668,0.1,0.0,0.1,4.111111111111112,0.75,1.190025210182757,-0.5921435869610923,8,Upper Egypt,-0.295776293754137,-0.16777768693787495
Upper Egypt,198,eg_new_k_1,-1500,6.593839661081272,5.812913356642856,4.812913356642856,5.833333333333333,0.6900000000000001,0.75,0.86,0.45,2.0,5.0,4.9,6.1,3.0,,1.0,0.1,1.1,3.5,1.0,1.760101001594313,-0.8140608287954899,8,Upper Egypt,0.13641759700903702,0.030602477043681926
Upper Egypt,198,eg_new_k_1,-1400,6.593839661081272,5.954242509439325,4.812913356642856,5.833333333333333,0.6900000000000001,0.75,0.86,0.45,2.0,5.0,4.9,6.1,3.0,,1.0,0.1,1.1,3.5,1.0,1.796346826539104,-0.8563393756194562,8,Upper Egypt,0.19982881519623935,0.030602477043681926
Upper Egypt,198,eg_new_k_1,-1300,6.593839661081272,6.0,4.812913356642856,5.833333333333333,0.6900000000000001,0.75,0.86,0.45,2.0,5.0,4.9,6.1,3.0,,1.0,0.1,1.1,3.5,1.0,1.808081970774799,-0.8700277065047525,8,Upper Egypt,0.22035917400918972,0.030602477043681926
Upper Egypt,199,eg_new_k_2,-1200,6.397940008672037,5.872738827472669,5.439332693830263,5.833333333333333,0.6900000000000001,0.9,0.8666666666666667,0.5,2.0,5.0,4.9,5.0,3.0,8.166666666666666,1.0,0.1,1.1,4.677777777777777,1.0,2.219123443728273,-0.6780786241856153,8,Upper Egypt,0.48804249561946467,0.2625764299347709
Upper Egypt,199,eg_new_k_2,-1100,6.397940008672037,5.753583058892906,5.439332693830263,5.833333333333333,0.6900000000000001,0.9,0.8666666666666667,0.5,2.0,5.0,4.9,5.0,3.0,8.166666666666666,1.0,0.1,1.1,4.677777777777777,1.0,2.188564291255862,-0.6424332343876581,8,Upper Egypt,0.4345799771640093,0.2625764299347709
Upper Egypt,521,eg_kushite,-700,6.439332693830263,5.812913356642856,4.812913356642856,4.833333333333333,0.5777777777777777,0.8,0.8266666666666668,0.45,3.0,4.5,3.0,6.300000000000001,3.0,8.4,1.0,1.0,2.0,4.7,1.0,1.415029518909787,-0.633537743883819,8,Upper Egypt,0.06400756431146709,-0.08267342170039123
Upper Egypt,203,eg_saite,-600,6.332438459915606,5.544068044350276,4.698970004336019,5.5,0.6545454545454544,0.9777777777777779,0.8333333333333335,0.5,3.0,4.5,3.699999999999999,7.2,3.0,,1.0,1.0,2.0,3.566666666666666,1.0,1.792691485939887,-0.2827660165250392,8,Upper Egypt,-0.18248993367824753,0.27424585134545076
Susiana,107,ir_achaemenid_emp,-500,7.361727836017593,6.711807229041191,5.301029995663981,6.5,0.990909090909091,0.9727272727272728,0.8866666666666667,0.8333333333333334,3.0,7.0,4.1,7.6,3.0,11.13333333333333,1.0,1.0,2.0,5.972222222222221,1.0,3.652134625722199,-0.1854936781038575,8,Upper Egypt,1.2242186911284898,0.946057335203264
Susiana,107,ir_achaemenid_emp,-400,7.414973347970818,6.608793373986931,5.301029995663981,6.5,0.990909090909091,0.9727272727272728,0.8866666666666667,0.8333333333333334,3.0,7.0,4.1,7.6,3.0,11.13333333333333,1.0,1.0,2.0,5.972222222222221,1.0,3.640707096233975,-0.1655066217367026,8,Upper Egypt,1.202952314111165,0.946057335203264
Upper Egypt,205,eg_inter_occupation,-400,6.439332693830263,5.740362689494244,4.8750612633917,5.333333333333333,0.6454545454545454,0.8583333333333334,0.8933333333333334,0.8333333333333334,3.0,4.5,2.9,7.2,2.7,,0.9,1.0,1.9,3.383333333333333,1.0,2.182428135432987,0.3358428373723848,8,Upper Egypt,0.07278629888027446,0.406499293999822
Upper Egypt,109,eg_ptolemaic_k_1,-300,6.845098040014257,6.0,5.204119982655925,7.0,0.9,0.9166666666666666,0.9800000000000001,0.8333333333333334,3.0,8.0,4.1,7.6,3.0,,1.0,1.0,2.0,4.283333333333333,0.125,3.299732065573652,0.03093966874081259,8,Upper Egypt,0.5982784280765012,0.8973222309096263
Upper Egypt,207,eg_ptolemaic_k_2,-200,6.602059991327963,5.920645001406788,5.477121254719663,6.5,0.8181818181818182,0.9166666666666666,0.9800000000000001,0.8333333333333334,3.0,8.0,4.1,8.0,3.0,,1.0,1.0,2.0,4.350000000000001,0.125,3.11730835775043,0.08381664843961127,8,Upper Egypt,0.6303289530671039,0.8018451466404278
Upper Egypt,207,eg_ptolemaic_k_2,-100,6.602059991327963,5.571708831808688,5.698970004336019,6.5,0.8181818181818182,0.9166666666666666,0.9800000000000001,0.8333333333333334,3.0,8.0,4.1,8.0,3.0,,1.0,1.0,2.0,4.350000000000001,0.125,3.111819019840472,0.1325146518215239,8,Upper Egypt,0.6213065139212101,0.8018451466404278
Latium,70,it_roman_principate,0,7.698970004336019,6.653212513775344,6.0,8.166666666666666,0.6454545454545454,0.9916666666666667,0.8666666666666667,0.8333333333333334,4.0,7.0,2.9,8.0,3.0,11.66666666666667,1.0,1.0,2.0,6.094444444444444,0.1875,3.868225034856838,-0.8373068383423888,8,Upper Egypt,1.8208180062878754,0.539459974315446
Latium,70,it_roman_principate,100,7.740362689494244,6.763427993562937,6.041392685158225,8.166666666666666,0.6454545454545454,0.9916666666666667,0.8666666666666667,0.8333333333333334,4.0,7.0,2.9,8.0,3.0,11.66666666666667,1.0,1.0,2.0,6.094444444444444,0.1875,3.923818660146249,-0.8890864580558385,8,Upper Egypt,1.9171956139051216,0.539459974315446
Latium,70,it_roman_principate,200,7.795880017344075,6.698970004336019,6.0,8.166666666666666,0.6454545454545454,0.9916666666666667,0.8666666666666667,0.8333333333333334,4.0,7.0,2.9,8.0,3.0,11.66666666666667,1.0,1.0,2.0,6.094444444444444,0.1875,3.907246159861252,-0.870705484247147,8,Upper Egypt,1.8867654575173456,0.539459974315446
Konya Plain,71,tr_roman_dominate,300,7.740362689494244,6.628388930050312,5.903089986991944,7.5,0.8272727272727273,0.9916666666666667,0.86,0.8333333333333334,4.0,7.0,2.8,6.8,3.0,10.16666666666667,1.0,1.0,2.0,5.627777777777777,0.1875,3.936605537390025,-0.6256087841344401,8,Upper Egypt,1.7646303556817646,0.7424371830951491
Konya Plain,72,tr_east_roman_emp,400,7.176091259055681,6.113943352306837,5.477121254719663,7.666666666666667,0.9090909090909091,0.9166666666666666,0.9266666666666666,0.8333333333333334,4.0,7.0,6.0,8.0,3.0,11.66666666666667,1.0,1.0,2.0,6.611111111111112,1.0,3.598564261384611,-0.277675405719948,8,Upper Egypt,0.9860786098711856,0.8343780790580804
Konya Plain,72,tr_east_roman_emp,500,7.301029995663981,6.146128035678238,5.698970004336019,7.666666666666667,0.9090909090909091,0.9166666666666666,0.9266666666666666,0.8333333333333334,4.0,7.0,6.0,8.0,3.0,11.66666666666667,1.0,1.0,2.0,6.611111111111112,1.0,3.725996409199662,-0.3684005344430716,8,Upper Egypt,1.206609357602661,0.8343780790580804
Konya Plain,72,tr_east_roman_emp,600,7.138302698166282,6.217483944213907,5.301029995663981,7.666666666666667,0.9090909090909091,0.9166666666666666,0.9266666666666666,0.8333333333333334,4.0,7.0,6.0,8.0,3.0,11.66666666666667,1.0,1.0,2.0,6.611111111111112,1.0,3.547804235955578,-0.2567632615763129,8,Upper Egypt,0.8977182440802299,0.8343780790580804
Southern Mesopotamia,131,sy_umayyad_cal,700,7.447158031342219,6.954242509439325,5.477121254719663,4.833333333333333,0.6363636363636364,0.990909090909091,0.9266666666666666,0.8333333333333334,4.0,8.0,3.0,7.0,3.0,10.33333333333333,1.0,1.0,2.0,5.888888888888888,1.0,3.114963368233648,-0.1541257777732701,8,Upper Egypt,1.4901380216582627,0.6106338007706665
Southern Mesopotamia,132,iq_abbasid_cal_1,800,7.447158031342219,6.919078092376074,5.845098040014257,6.0,0.4545454545454545,0.9833333333333334,0.9333333333333333,0.8333333333333334,4.0,7.0,4.0,7.6,3.0,10.0,1.0,1.0,2.0,5.933333333333334,1.0,3.228365169744032,-0.5159619820339706,8,Upper Egypt,1.7190783164812922,0.39801244206478237
Southern Mesopotamia,132,iq_abbasid_cal_1,900,7.0,6.0,5.954242509439325,6.0,0.4545454545454545,0.9833333333333334,0.9333333333333333,0.8333333333333334,4.0,7.0,4.0,7.6,3.0,10.0,1.0,1.0,2.0,5.933333333333334,1.0,2.908079176095584,-0.1774699973291842,8,Upper Egypt,1.1697319985095764,0.39801244206478237
Upper Egypt,361,eg_thulunid_ikhshidid,900,6.812913356642856,5.954242509439325,5.176091259055681,5.666666666666667,0.59,0.9,0.9000000000000001,0.8333333333333334,4.0,7.2,4.5,6.300000000000001,3.0,10.33333333333333,1.0,1.0,2.0,5.888888888888888,1.0,2.510566214054459,0.08449314491924069,8,Upper Egypt,0.544024538116625,0.40402396218543546
Upper Egypt,221,tn_fatimid_cal,1000,7.130333768495007,6.146128035678238,5.079181246047625,6.666666666666667,0.8999999999999999,0.9,0.9333333333333333,0.8333333333333334,4.0,7.0,5.9,6.1,3.0,10.66666666666667,1.0,1.0,2.0,6.111111111111112,1.0,3.231739070531108,-0.0262671553093435,8,Upper Egypt,0.7144304062731416,0.8117464738979738
Upper Egypt,221,tn_fatimid_cal,1100,6.602059991327963,5.800029359244134,5.079181246047625,6.666666666666667,0.8999999999999999,0.9,0.9333333333333333,0.8333333333333334,4.0,7.0,5.9,6.1,3.0,10.66666666666667,1.0,1.0,2.0,6.111111111111112,1.0,2.994236504956743,0.1847125392167114,8,Upper Egypt,0.3115670229706108,0.8117464738979738
Upper Egypt,367,eg_ayyubid_sultanate,1200,6.966141732739032,6.2027606873932,5.301029995663981,5.833333333333333,0.8,0.9090909090909091,0.9333333333333333,0.8333333333333334,4.0,7.0,5.9,7.0,3.0,10.63333333333333,1.0,1.0,2.0,6.255555555555556,1.0,3.013962814853928,0.03978806792917814,8,Upper Egypt,0.8104286311880476,0.7066252397025944
Upper Egypt,232,eg_mamluk_sultanate_1,1300,6.740362689494244,6.32221929473392,5.544068044350276,7.5,0.8181818181818182,0.9916666666666667,0.9266666666666666,0.8333333333333334,4.0,8.0,5.0,7.1,3.0,10.66666666666667,1.0,1.0,2.0,6.294444444444444,1.0,3.506960033883026,-0.2064812294989813,8,Upper Egypt,0.9198442094115664,0.8237695141392806
Upper Egypt,236,eg_mamluk_sultanate_2,1400,6.544068044350276,6.32221929473392,5.397940008672037,7.5,0.8181818181818182,0.9083333333333333,0.9333333333333333,0.8333333333333334,4.0,8.0,5.0,7.0,3.0,10.66666666666667,1.0,1.0,2.0,6.277777777777779,1.0,3.294177902434583,-0.207823432987636,8,Upper Egypt,0.7306698964269486,0.7268779545475758
Upper Egypt,239,eg_mamluk_sultanate_3,1500,6.505149978319906,6.32221929473392,5.439332693830263,6.833333333333333,0.8181818181818182,0.8833333333333334,0.9266666666666666,0.8333333333333334,4.0,10.0,5.0,7.1,3.0,10.66666666666667,1.0,1.0,2.0,6.627777777777777,1.0,3.134272016668791,-0.1263679949801148,8,Upper Egypt,0.739958480901593,0.6858581701948836
Konya Plain,175,tr_ottoman_emp_2,1600,7.447158031342219,6.684486292188734,5.829303772831025,8.166666666666666,1.0,0.9166666666666666,0.9333333333333333,0.8333333333333334,4.0,10.0,5.9,8.0,3.0,10.66666666666667,1.0,1.0,2.0,6.927777777777777,1.0,4.170934792327341,-0.632320355649071,8,Upper Egypt,1.6033184870643835,0.9496578178423718
Konya Plain,176,tr_ottoman_emp_3,1700,7.380211241711606,6.691965102767361,5.845098040014257,8.166666666666666,1.0,0.9166666666666666,0.8866666666666668,0.8333333333333334,4.0,10.0,4.8,8.0,3.0,10.16666666666667,1.0,1.0,2.0,6.661111111111111,1.0,4.105421631561432,-0.6515248779978345,8,Upper Egypt,1.5858030551010194,0.88529919066832
Konya Plain,176,tr_ottoman_emp_3,1800,7.380211241711606,6.673020907128897,5.755874855672491,8.166666666666666,1.0,0.9166666666666666,0.8866666666666668,0.8333333333333334,4.0,10.0,4.8,8.0,3.0,10.16666666666667,1.0,1.0,2.0,6.661111111111111,1.0,4.066779911978555,-0.6234618895610723,8,Upper Egypt,1.5179665974512202,0.88529919066832
Yemeni Coastal Plain,208,et_aksum_emp_1,-100,5.740362689494244,5.544068044350276,5.009663316679379,4.5,0.6125,0.8428571428571429,0.6066666666666668,0.6666666666666666,4.0,,,,,,,1.0,,,0.03125,1.247605411131647,0.0490038196208725,9,Yemeni Coastal Plain,-0.2533453436235827,-0.1530898762229171
Yemeni Coastal Plain,208,et_aksum_emp_1,0,5.740362689494244,5.544068044350276,5.009663316679379,4.5,0.6125,0.8428571428571429,0.6066666666666668,0.6666666666666666,4.0,,,,,,,1.0,,,0.03125,1.247605411131647,0.0490038196208725,9,Yemeni Coastal Plain,-0.2533453436235827,-0.1530898762229171
Yemeni Coastal Plain,208,et_aksum_emp_1,100,5.740362689494244,5.544068044350276,5.009663316679379,4.5,0.6125,0.8428571428571429,0.6066666666666668,0.6666666666666666,4.0,,,,,,,1.0,,,0.03125,1.247605411131647,0.0490038196208725,9,Yemeni Coastal Plain,-0.2533453436235827,-0.1530898762229171
Yemeni Coastal Plain,208,et_aksum_emp_1,200,5.740362689494244,5.544068044350276,5.009663316679379,4.5,0.7125,0.8428571428571429,0.6066666666666668,0.6666666666666666,4.0,,,,,,,1.0,,,0.03125,1.374882810969282,0.09295494212302247,9,Yemeni Coastal Plain,-0.2533453436235827,-0.03639566211611914
Yemeni Coastal Plain,208,et_aksum_emp_1,300,5.740362689494244,5.544068044350276,5.009663316679379,4.5,0.7125,0.8428571428571429,0.6066666666666668,0.8333333333333334,4.0,,,,,,,1.0,,,0.03125,1.561200764263883,0.4940306398648792,9,Yemeni Coastal Plain,-0.2533453436235827,0.06968998707187905
Yemeni Coastal Plain,353,ye_himyar_1,300,5.602059991327963,5.477121254719663,4.301029995663981,4.666666666666667,0.6545454545454544,0.9500000000000001,0.5399999999999999,0.8333333333333334,4.0,4.5,4.0,6.8,3.0,9.0,1.0,1.0,2.0,5.216666666666667,0.03125,1.257426275268424,0.7336023595220669,9,Yemeni Coastal Plain,-0.819465342778529,0.04651532442188108
Yemeni Coastal Plain,354,ye_himyar_2,400,5.602059991327963,5.477121254719663,4.301029995663981,4.666666666666667,0.5636363636363636,0.78,0.5399999999999999,0.8333333333333334,4.0,4.5,4.0,6.8,3.0,9.0,1.0,1.0,2.0,5.216666666666667,0.03125,0.9173634663888651,0.5268802131485726,9,Yemeni Coastal Plain,-0.819465342778529,-0.2759850491096328
Susiana,130,ir_sassanid_emp_2,500,6.949390006644913,6.540954808926132,5.602059991327963,6.666666666666667,0.5181818181818182,0.99,0.7799999999999999,0.8333333333333334,4.0,7.0,3.9,8.0,3.0,11.33333333333333,1.0,0.9,1.9,6.205555555555556,1.0,2.933566172091019,-0.4058122875641046,9,Yemeni Coastal Plain,1.1545137675272028,0.2692951877166772
Yemeni Coastal Plain,354,ye_himyar_2,500,5.602059991327963,5.477121254719663,4.301029995663981,4.666666666666667,0.5636363636363636,0.78,0.5399999999999999,0.8333333333333334,4.0,4.5,4.0,6.8,3.0,9.0,1.0,1.0,2.0,5.216666666666667,0.03125,0.9173634663888651,0.5268802131485726,9,Yemeni Coastal Plain,-0.819465342778529,-0.2759850491096328
Susiana,130,ir_sassanid_emp_2,600,7.103803720955957,6.444044795918076,5.698970004336019,6.666666666666667,0.6090909090909091,0.99,0.7799999999999999,0.8333333333333334,4.0,7.0,3.9,8.0,3.0,11.33333333333333,1.0,0.9,1.9,6.205555555555556,1.0,3.10458943801611,-0.3925973118894461,9,Yemeni Coastal Plain,1.2478473892097115,0.3753808369046754
Southern Mesopotamia,131,sy_umayyad_cal,700,7.447158031342219,6.954242509439325,5.477121254719663,4.833333333333333,0.6363636363636364,0.990909090909091,0.9266666666666666,0.8333333333333334,4.0,8.0,3.0,7.0,3.0,10.33333333333333,1.0,1.0,2.0,5.888888888888888,1.0,3.114963368233648,-0.1541257777732701,9,Yemeni Coastal Plain,1.4901380216582627,0.6106338007706665
Southern Mesopotamia,132,iq_abbasid_cal_1,800,7.447158031342219,6.919078092376074,5.845098040014257,6.0,0.4545454545454545,0.9833333333333334,0.9333333333333333,0.8333333333333334,4.0,7.0,4.0,7.6,3.0,10.0,1.0,1.0,2.0,5.933333333333334,1.0,3.228365169744032,-0.5159619820339706,9,Yemeni Coastal Plain,1.7190783164812922,0.39801244206478237
Southern Mesopotamia,132,iq_abbasid_cal_1,900,7.0,6.0,5.954242509439325,6.0,0.4545454545454545,0.9833333333333334,0.9333333333333333,0.8333333333333334,4.0,7.0,4.0,7.6,3.0,10.0,1.0,1.0,2.0,5.933333333333334,1.0,2.908079176095584,-0.1774699973291842,9,Yemeni Coastal Plain,1.1697319985095764,0.39801244206478237
Upper Egypt,367,eg_ayyubid_sultanate,1200,6.966141732739032,6.2027606873932,5.301029995663981,5.833333333333333,0.8,0.9090909090909091,0.9333333333333333,0.8333333333333334,4.0,7.0,5.9,7.0,3.0,10.63333333333333,1.0,1.0,2.0,6.255555555555556,1.0,3.013962814853928,0.03978806792917814,9,Yemeni Coastal Plain,0.8104286311880476,0.7066252397025944
Konya Plain,175,tr_ottoman_emp_2,1600,7.447158031342219,6.684486292188734,5.829303772831025,8.166666666666666,1.0,0.9166666666666666,0.9333333333333333,0.8333333333333334,4.0,10.0,5.9,8.0,3.0,10.66666666666667,1.0,1.0,2.0,6.927777777777777,1.0,4.170934792327341,-0.632320355649071,9,Yemeni Coastal Plain,1.6033184870643835,0.9496578178423718
Galilee,103,il_canaan,-2000,4.352182518111363,3.230448921378274,4.477121254719663,6.5,0.5571428571428572,0.69,0.32,0.5,2.0,5.0,5.0,7.0,2.7,10.0,0.9,0.0,0.9,5.283333333333333,0.0009765625,-0.3604255063270773,0.08149074587150415,10,Galilee,-2.2961476198438753,-0.9137113516569125
