artist,date,genre,style,PC1,PC2
David Johnson,1876.0,landscape,Romanticism,0.11986665901443162,0.5642661318495668
David Johnson,1877.0,landscape,Romanticism,-0.1389702908071618,0.47868037614881676
David Johnson,1879.0,landscape,Luminism,-0.46122033999789613,0.6396431372605753
David Johnson,1880.0,landscape,Luminism,1.3898179434395233,-1.5131303288279367
David Johnson,1881.0,landscape,Luminism,0.4635887569866724,-0.2379767751377843
David Johnson,1885.0,landscape,Luminism,0.635413705311799,1.0125309009773522
David Johnson,1886.0,flower painting,Romanticism,-0.04283241343790823,2.2874603822475508
David Johnson,1890.0,landscape,Romanticism,0.729967150150238,-0.036153999863084825
David Kakabadze,1910.0,cityscape,Expressionism,-1.3668352440940126,1.6059689307236806
David Kakabadze,1913.0,self-portrait,Expressionism,0.4189589268754742,1.0617350527917726
David Kakabadze,1914.0,,Cubism,1.156853110838195,1.6708680138743006
David Kakabadze,1915.0,landscape,Expressionism,-0.45267304386193374,1.9915194391255757
David Kakabadze,1917.0,landscape,Expressionism,0.9132123162929353,1.8297401915540488
David Kakabadze,1918.0,landscape,Expressionism,0.1566053810668565,2.9144192630746417
David Kakabadze,1919.0,still life,Expressionism,-0.25258523389253823,1.3425859360273997
David Kakabadze,1920.0,cityscape,Expressionism,-0.2860731861376695,1.2279451026966293
David Kakabadze,1921.0,marina,Expressionism,-1.806258808769109,-0.5002500612064258
David Kakabadze,1923.0,abstract,Abstract Art,0.45525014579173156,1.2082421120100157
David Kakabadze,1924.0,abstract,Abstract Art,0.22833782925626517,1.1206721639198747
David Kakabadze,1926.0,abstract,Abstract Art,0.18302417999652185,-0.4003030808341981
David Kakabadze,1927.0,abstract,Abstract Art,0.10788210615957423,0.37746164690369605
David Kakabadze,1934.0,landscape,Expressionism,-1.1262125363840576,0.42924860208418303
David Kakabadze,1939.0,landscape,Expressionism,-0.6012866313412673,2.0975172729493003
David Kakabadze,1942.0,genre painting,Expressionism,-1.1369734422168607,0.4683854742902251
David Kakabadze,1944.0,landscape,Expressionism,0.6695429238221482,-0.14931145569879617
David Kakabadze,1946.0,landscape,Expressionism,-0.9800967739987725,1.0120126304354833
David Kakabadze,1949.0,genre painting,Socialist Realism,0.4409066431006242,-0.05382098912931373
David Kakabadze,1950.0,landscape,Socialist Realism,-1.2491545123432972,0.9569303490803109
David Kakabadze,1951.0,genre painting,Socialist Realism,-0.1384924184150071,0.398733820025064
David Scott,1831.0,literary painting,Romanticism,2.4286485157018145,0.16287717957125394
David Scott,1832.0,history painting,Romanticism,1.7335602853491792,0.4171344616515343
David Scott,1835.0,history painting,Romanticism,1.6725865558457598,-0.6459893614832
David Scott,1837.0,literary painting,Romanticism,1.5110056988153218,1.3778033693292382
David Scott,1838.0,history painting,Romanticism,2.1445651581013148,-0.37741692131931104
David Scott,1840.0,history painting,Romanticism,2.107150790538665,0.1467392508664651
David Scott,1842.0,history painting,Romanticism,1.4168675314906385,1.2283265896725342
David Scott,1843.0,history painting,Romanticism,1.403404891843237,0.9435068237444776
David Scott,1844.0,portrait,Romanticism,0.8596544892818078,2.4047335014772417
David Scott,1846.0,allegorical painting,Romanticism,0.5555826059331109,0.34942796839838236
David Scott,1847.0,allegorical painting,Romanticism,1.956009514812711,0.3285111808386827
David Teniers the Younger,1633.0,allegorical painting,Baroque,1.4274753406185168,-0.8662049388594201
David Teniers the Younger,1639.0,genre painting,Baroque,1.454591638063426,0.13991828619683333
David Teniers the Younger,1640.0,genre painting,Baroque,1.5736446762260339,-0.20383750608221057
David Teniers the Younger,1641.0,genre painting,Baroque,0.5195351841008687,-0.5295548887794637
David Teniers the Younger,1642.0,genre painting,Baroque,2.279484183713838,-0.46002914713570386
David Teniers the Younger,1643.0,genre painting,Baroque,1.6339732584859263,-0.11369374476227569
David Teniers the Younger,1644.0,genre painting,Baroque,2.505364911129615,-0.4223185966843535
David Teniers the Younger,1645.0,genre painting,Baroque,0.8160337010921105,1.7192908709041426
David Teniers the Younger,1646.0,genre painting,Baroque,0.8852208330654466,-0.16652393313562777
David Teniers the Younger,1651.0,genre painting,Baroque,2.1438020920671055,-0.056637953016106364
David Teniers the Younger,1652.0,genre painting,Baroque,1.1490016253843307,-0.8255859402172677
David Teniers the Younger,1653.0,genre painting,Baroque,2.230309464469656,-0.6908014413971275
David Teniers the Younger,1670.0,genre painting,Baroque,1.2315133408616872,-0.1375253037968265
David Teniers the Younger,1690.0,genre painting,Baroque,1.9404396299128233,-0.35820438735803767
David Wilkie,1804.0,genre painting,Romanticism,1.2020332400060585,0.11989101921050868
David Wilkie,1811.0,portrait,Romanticism,0.776928910806622,2.2848057438723433
David Wilkie,1813.0,genre painting,Romanticism,2.1744157361143945,-0.06458465200133512
David Wilkie,1815.0,genre painting,Romanticism,0.38467435579592296,-0.42290465693657453
David Wilkie,1817.0,landscape,Romanticism,-0.5908274388775835,0.8520440969290731
David Wilkie,1818.0,genre painting,Romanticism,2.1912423393003846,0.2145386398439851
David Wilkie,1821.0,genre painting,Romanticism,1.4858234418310083,-0.14009241193830918
David Wilkie,1822.0,genre painting,Romanticism,2.1263786380697076,-1.2652177054244127
David Wilkie,1828.0,battle painting,Romanticism,0.7178830052754072,0.48488883276960915
David Wilkie,1832.0,portrait,Romanticism,2.5981795993718664,-0.5072945037765142
David Wilkie,1835.0,genre painting,Romanticism,1.7701855395593487,0.44168304724860347
David Wilkie,1837.0,genre painting,Romanticism,2.148102529136364,-0.01725715984492066
David Wilkie,1838.0,history painting,Romanticism,2.2650748775682663,0.0676052007338604
David Wilkie,1839.0,genre painting,Romanticism,2.2987198301612572,-1.3994188893395836
David Wilkie,1840.0,portrait,Romanticism,-0.8223195610263937,-1.5851507610966615
David Wilkie,1841.0,portrait,Romanticism,1.5226395842443063,0.9959304461209818
Diego Rivera,1904.0,landscape,Social Realism,0.6680446274126023,-1.6342836194962604
Diego Rivera,1907.0,landscape,Social Realism,0.6710061395708224,0.9275291517638299
Diego Rivera,1909.0,cityscape,Social Realism,0.8201105455425174,0.12454428083741136
Diego Rivera,1910.0,portrait,Social Realism,0.40368357939118,1.8132764390370606
Diego Rivera,1912.0,cityscape,Cubism,-1.6821538852241595,-0.21056480160956745
Diego Rivera,1913.0,portrait,Cubism,-0.33091151818840786,-0.01645796117062571
Diego Rivera,1914.0,genre painting,Cubism,-0.544772595151007,0.9436117689478584
Diego Rivera,1915.0,portrait,Cubism,-0.17840454001691325,0.10903872550854893
Diego Rivera,1916.0,portrait,Cubism,-0.01657094861184121,1.0280608935207036
Diego Rivera,1918.0,still life,Social Realism,0.796807734257755,0.5111123190034221
Diego Rivera,1923.0,genre painting,Muralism,1.0276698536870281,0.03399821115817162
Diego Rivera,1924.0,genre painting,Muralism,0.7195100472441628,0.3536980079707801
Diego Rivera,1925.0,genre painting,Art Deco,-0.08232523305242291,0.7910092819925703
Diego Rivera,1926.0,allegorical painting,Muralism,0.6150800114865286,0.38406224025080044
Diego Rivera,1927.0,allegorical painting,Muralism,1.5857229806077147,-0.5690761879356295
Diego Rivera,1928.0,allegorical painting,Muralism,0.8398959742273877,-0.05489361446344684
Diego Rivera,1930.0,history painting,Muralism,0.3784405839599274,0.7111940624446734
Diego Rivera,1931.0,genre painting,Muralism,0.4000487425727204,0.045590219906736396
Diego Rivera,1932.0,portrait,Social Realism,0.15491723259629056,1.0558496481334845
Diego Rivera,1933.0,genre painting,Muralism,-0.9298905558721197,-4.6096161232959405
Diego Rivera,1934.0,allegorical painting,Muralism,0.360717913579685,-0.05123606788226751
Diego Rivera,1935.0,history painting,Muralism,-0.05379500918354999,0.8916283413635859
Diego Rivera,1936.0,allegorical painting,Muralism,2.244954317739537,-0.8412704560458948
Diego Rivera,1938.0,portrait,Art Deco,-0.38342023535318404,-0.917646013393056
Diego Rivera,1939.0,genre painting,Na•ve Art (Primitivism),0.6006558654787285,-0.8801458573872544
Diego Rivera,1940.0,allegorical painting,Surrealism,-1.0108417219516816,-1.2339289587323559
Diego Rivera,1941.0,self-portrait,Social Realism,0.7036877163365242,-1.4555158012589462
Diego Rivera,1942.0,portrait,Social Realism,-0.5726912029804512,-2.382857948250723
Diego Rivera,1943.0,portrait,Art Deco,1.8728795424570333,-1.94801857206019
Diego Rivera,1944.0,genre painting,Art Deco,1.085827615745077,-0.3901650524909008
Diego Rivera,1946.0,portrait,Na•ve Art (Primitivism),-1.4158524813516693,-2.107575529700787
Diego Rivera,1947.0,allegorical painting,Surrealism,1.9580420299728167,-0.564484591674316
Diego Rivera,1948.0,genre painting,Muralism,0.987988861537666,-0.537048014280984
Diego Rivera,1949.0,portrait,Na•ve Art (Primitivism),0.3950878637398795,-0.1260368958675246
Diego Rivera,1950.0,history painting,Muralism,0.6226044489615266,-0.28318704420352814
Diego Rivera,1951.0,allegorical painting,Muralism,1.1943703600372173,0.04561928879188911
Diego Rivera,1952.0,history painting,Muralism,1.3560840280037925,-0.5909101934859492
Diego Rivera,1953.0,allegorical painting,Art Deco,-0.2771247446240788,-0.5492096795598181
Diego Rivera,1954.0,genre painting,Surrealism,-0.07950095981657788,0.7587816942989982
Diego Rivera,1956.0,genre painting,Art Deco,1.4169202324991859,-1.0778676121046882
Diego Velazquez,1618.0,genre painting,Baroque,0.9920309995375118,0.46150729306755
Diego Velazquez,1619.0,religious painting,Baroque,0.8553017338450158,1.9584627963824468
Diego Velazquez,1620.0,religious painting,Baroque,2.2395843150454846,-0.016745537922033735
Diego Velazquez,1622.0,portrait,Baroque,2.1744685267857378,0.15362020931399986
Diego Velazquez,1623.0,portrait,Baroque,2.388670134791606,-0.02216485109582079
Diego Velazquez,1624.0,portrait,Baroque,1.5401257105303392,1.0789380075983974
Diego Velazquez,1627.0,portrait,Baroque,0.9826901051044281,2.011700516494399
Diego Velazquez,1628.0,mythological painting,Baroque,2.1204374436321696,0.16782228613722713
Diego Velazquez,1629.0,portrait,Baroque,1.206569832177447,1.6589379873277779
Diego Velazquez,1630.0,cityscape,Baroque,1.4421275288302051,0.7046327378923035
Diego Velazquez,1631.0,mythological painting,Baroque,2.3130758766786905,0.1811652715701577
Diego Velazquez,1632.0,portrait,Baroque,2.1184760491597725,0.11971805238031123
Diego Velazquez,1633.0,portrait,Baroque,2.11305468876079,0.22837281732755635
Diego Velazquez,1634.0,animal painting,Baroque,0.7834023785392962,0.7026176863638023
Diego Velazquez,1635.0,portrait,Baroque,0.8911567514076455,0.9157711635165028
Diego Velazquez,1636.0,portrait,Baroque,1.0136672741452097,1.6797723315244855
Diego Velazquez,1637.0,portrait,Baroque,0.5623292460332839,1.9560288988101109
Diego Velazquez,1638.0,religious painting,Baroque,2.780708410583182,-0.7581230124681714
Diego Velazquez,1639.0,portrait,Baroque,2.1373634106356167,0.34250735274353433
Diego Velazquez,1640.0,portrait,Baroque,1.7923503999869732,0.09542056864544689
Diego Velazquez,1641.0,portrait,Baroque,0.15360814055519398,3.0154187565265422
Diego Velazquez,1643.0,portrait,Baroque,1.0710729866889408,1.3309734614132454
Diego Velazquez,1644.0,portrait,Baroque,1.3128987572543527,0.0041942843100045875
Diego Velazquez,1648.0,mythological painting,Baroque,1.9492204841757304,-0.9057696754734174
Diego Velazquez,1650.0,portrait,Baroque,2.16583460711344,-0.01516979754050692
Diego Velazquez,1653.0,portrait,Baroque,0.6726567829187444,1.5154315740989115
Diego Velazquez,1654.0,portrait,Baroque,1.5628728486177597,0.08745949424213834
Diego Velazquez,1656.0,portrait,Baroque,1.7807013805084915,0.2685336796226611
Diego Velazquez,1657.0,portrait,Baroque,0.8032662851777277,0.43655842012045515
Diego Velazquez,1659.0,portrait,Baroque,1.212352188840772,0.8336243280653932
Diego Velazquez,1660.0,portrait,Baroque,2.479701871470359,-1.4332480918359927
Dieter Roth,1957.0,,Concretism,-2.5525138922406962,0.24498295092029648
Dieter Roth,1960.0,abstract,Op Art,-2.5180424411944458,0.30165201384646795
Dieter Roth,1961.0,,Neo-Dada,1.7855865005435836,-1.1579302715614384
Dieter Roth,1962.0,,Concretism,-2.6151036930687974,0.1946948909146552
Dieter Roth,1964.0,abstract,Op Art,2.7821185713899497,-0.6949605533161405
Dieter Roth,1967.0,symbolic painting,Neo-Dada,-0.6639475115153236,-1.5833560143173224
Dieter Roth,1968.0,abstract,Neo-Dada,1.884962183002718,-1.3910173684589422
Dieter Roth,1969.0,self-portrait,Neo-Dada,0.03157713312860351,-1.3057451300292267
Dieter Roth,1970.0,abstract,Neo-Dada,-0.9018439449905039,-0.5492609761050615
Dieter Roth,1971.0,abstract,Neo-Dada,-1.666930095053837,-0.3674532183165218
Dieter Roth,1972.0,abstract,Neo-Dada,-1.6567068754640148,-0.11315187702341059
Dieter Roth,1973.0,self-portrait,Pop Art,-0.5813307470103993,-0.4751118136864215
Dieter Roth,1974.0,self-portrait,Neo-Dada,-0.3438576629128714,-1.4016027155009814
Dieter Roth,1975.0,,Neo-Dada,-0.3885151451889409,2.6460839525971642
Dieter Roth,1976.0,self-portrait,Neo-Expressionism,0.4787867766632377,-1.538461410493655
Dieter Roth,1977.0,,Neo-Dada,-2.447562152531166,0.3841149046501363
Dieter Roth,1978.0,abstract,Neo-Dada,-1.8109372513717479,0.49705599386022203
Dieter Roth,1979.0,symbolic painting,Neo-Dada,-0.856740430031402,-0.7724453820507093
Dieter Roth,1981.0,,Neo-Dada,-2.5835439944189607,0.181362930911891
Dieter Roth,1988.0,,Mail Art,-0.7603501176525734,0.7462243171116014
Dieter Roth,1994.0,,Neo-Dada,-0.9190860530474918,-1.0817420077279305
Dieter Roth,1996.0,,Neo-Dada,-0.12919933800689126,-1.3702182185149017
Ding Yanyong,1940.0,portrait,Expressionism,0.08429424698020481,-0.3485309285382925
Ding Yanyong,1955.0,still life,Expressionism,-1.046987102723533,-0.48289681141430063
Ding Yanyong,1957.0,flower painting,Ink and wash painting,-0.5289961712368709,-0.46112102142862527
Ding Yanyong,1964.0,abstract,Expressionism,-0.42174497847792125,-1.1791238263237123
Ding Yanyong,1965.0,still life,Expressionism,1.3630767017717578,0.15751122706213233
Ding Yanyong,1968.0,animal painting,Ink and wash painting,-2.4067463504289797,0.4236114638269453
Ding Yanyong,1969.0,bird-and-flower painting,Expressionism,-1.527406197846709,-0.047758946983674916
Ding Yanyong,1970.0,animal painting,Expressionism,-0.8984969032690903,-0.6163433134222082
Ding Yanyong,1971.0,genre painting,Expressionism,-1.1743879678899833,0.05992932712541239
Ding Yanyong,1972.0,animal painting,Ink and wash painting,-2.0372993913340793,0.6098212405167922
Ding Yanyong,1973.0,genre painting,Expressionism,-0.724933097443004,-0.8907446824076997
Ding Yanyong,1975.0,animal painting,Ink and wash painting,-1.888815149212773,0.4602334067910635
Ding Yanyong,1976.0,animal painting,Ink and wash painting,-2.1529599502841146,0.394026083397337
Ding Yanyong,1977.0,animal painting,Ink and wash painting,-2.0153159910465037,0.21916124281308225
Ding Yanyong,1978.0,animal painting,Ink and wash painting,-2.2191796984901617,0.3217105037215942
Dmitry Levitzky,1769.0,portrait,Rococo,0.2862547144060641,2.0561697564994725
Dmitry Levitzky,1770.0,portrait,Rococo,1.3212256159494253,1.4417726177963008
Dmitry Levitzky,1772.0,portrait,Neoclassicism,2.744276915785043,-1.0135504544811396
Dmitry Levitzky,1773.0,portrait,Rococo,1.0806935519803726,1.22594335975455
Dmitry Levitzky,1774.0,portrait,Rococo,1.9151665238910274,0.6301777120028943
Dmitry Levitzky,1775.0,portrait,Neoclassicism,1.0482891420027736,1.3155500518011987
Dmitry Levitzky,1776.0,portrait,Rococo,1.2069923958316213,1.6472586978153683
Dmitry Levitzky,1778.0,portrait,Rococo,0.7638397168896549,1.9938231443040508
Dmitry Levitzky,1779.0,portrait,Rococo,1.558398231854482,1.2467268879016056
Dmitry Levitzky,1780.0,portrait,Rococo,2.0515534180751733,0.45466133772493844
Dmitry Levitzky,1781.0,portrait,Rococo,1.4262791201726848,1.1299387998944765
Dmitry Levitzky,1782.0,portrait,Rococo,0.8508588955914608,1.0737428874417332
Dmitry Levitzky,1783.0,portrait,Rococo,1.7654203312205088,0.6079624341921779
Dmitry Levitzky,1785.0,portrait,Rococo,1.4227542433980143,0.8122629078842342
Dmitry Levitzky,1787.0,portrait,Rococo,1.1660645616605785,1.7322892425130254
Dmitry Levitzky,1788.0,portrait,Rococo,0.7685298583919493,2.0525290703582857
Dmitry Levitzky,1789.0,portrait,Rococo,0.7564351144648044,1.7898891286505487
Dmitry Levitzky,1790.0,portrait,Rococo,0.5550768112640257,2.1487063875752024
Dmitry Levitzky,1791.0,portrait,Rococo,0.30057549714987597,1.927221633692931
Dmitry Levitzky,1794.0,portrait,Rococo,0.7176403943031266,0.7169545602699604
Dmitry Levitzky,1799.0,portrait,Rococo,0.08153013339567008,2.342607942337375
Dmitry Levitzky,1800.0,portrait,Rococo,0.5473915712050044,1.3807562353551235
Dmitry Levitzky,1801.0,portrait,Rococo,1.1388731832130083,1.721135054329892
Dmitry Levitzky,1812.0,portrait,Rococo,0.4020965607237954,1.8117891969281668
Domenico Ghirlandaio,1475.0,religious painting,Early Renaissance,0.7185765554110519,-1.1392552111774448
Domenico Ghirlandaio,1476.0,religious painting,Early Renaissance,0.6114767126140797,-0.10407262299205121
Domenico Ghirlandaio,1479.0,religious painting,Early Renaissance,1.7198433332864158,-1.0607090081854775
Domenico Ghirlandaio,1480.0,religious painting,Early Renaissance,1.7655696018777352,-1.0502729325884386
Domenico Ghirlandaio,1481.0,religious painting,Early Renaissance,0.5434070587305262,1.1334977208317112
Domenico Ghirlandaio,1482.0,religious painting,Early Renaissance,0.5497521970385163,-0.4194929096519312
Domenico Ghirlandaio,1483.0,portrait,Early Renaissance,1.1880638587256038,-0.9853737252789306
Domenico Ghirlandaio,1484.0,history painting,Early Renaissance,0.19662709332244818,-0.1552817754628578
Domenico Ghirlandaio,1485.0,religious painting,Early Renaissance,1.0131998907219697,-0.17478452159016655
Domenico Ghirlandaio,1486.0,religious painting,Early Renaissance,1.4610492859674225,-1.2511629689120085
Domenico Ghirlandaio,1487.0,religious painting,Early Renaissance,0.8101868350868743,0.282196265828848
Domenico Ghirlandaio,1488.0,religious painting,Early Renaissance,1.6072853878806443,-0.991215938472378
Domenico Ghirlandaio,1490.0,religious painting,Early Renaissance,0.936335101511471,-0.5382463698262832
Domenico Ghirlandaio,1491.0,religious painting,Early Renaissance,2.4875115553903853,-1.562973816753027
Domenico Ghirlandaio,1492.0,religious painting,Early Renaissance,1.0524214316691451,0.27052029667905575
Domingos Sequeira,1800.0,allegorical painting,Neoclassicism,1.0563944129433134,-2.3898720367331228
Domingos Sequeira,1802.0,portrait,Neoclassicism,1.3743891457159094,0.006767284333104285
Domingos Sequeira,1803.0,portrait,Romanticism,0.24022932712869305,0.7238763960617002
Domingos Sequeira,1806.0,portrait,Neoclassicism,0.5600927320558936,1.0623034284030484
Domingos Sequeira,1808.0,allegorical painting,Neoclassicism,1.72423363875316,0.12946894395746394
Domingos Sequeira,1813.0,portrait,Neoclassicism,-2.1792332246623873,-0.5180004870200333
Domingos Sequeira,1816.0,portrait,Neoclassicism,1.2766471361660756,-2.105577609255754
Domingos Sequeira,1822.0,portrait,Romanticism,2.8604629349416975,-0.5073359644505157
Domingos Sequeira,1828.0,religious painting,Romanticism,2.253751808192731,-0.7781063201151974
Domingos Sequeira,1830.0,portrait,Romanticism,0.5014562431868588,1.2412709805261501
Dorothea Tanning,1940.0,portrait,Surrealism,1.4495020227877042,-1.0326118682098668
Dorothea Tanning,1942.0,symbolic painting,Surrealism,0.4697830804454667,-0.16853121229255014
Dorothea Tanning,1943.0,figurative,Surrealism,0.8345897629335092,2.23048346494539
Dorothea Tanning,1944.0,symbolic painting,Surrealism,-0.24219006994898457,0.6219936954019827
Dorothea Tanning,1945.0,symbolic painting,Surrealism,-0.5001940926311246,-0.1942567213316157
Dorothea Tanning,1946.0,symbolic painting,Surrealism,1.8553147962580963,-0.45449766680885617
Dorothea Tanning,1947.0,symbolic painting,Surrealism,0.5671746336169431,0.025637981259243343
Dorothea Tanning,1951.0,symbolic painting,Surrealism,1.1359103791142942,-1.7239107969515672
Dorothea Tanning,1952.0,figurative,Surrealism,1.5188460171935467,0.02277253279097777
Dorothea Tanning,1958.0,figurative,Surrealism,-0.08922087997381598,2.144167417833835
Dorothea Tanning,1964.0,figurative,Surrealism,-0.4635973207162929,-1.53099247755255
Dorothea Tanning,1977.0,figurative,Surrealism,-1.12566869295513,0.4117392771863592
Dorothea Tanning,1987.0,figurative,Surrealism,1.108969838248796,-2.31030320442497
Dorothea Tanning,1989.0,symbolic painting,Surrealism,-1.5156720442807141,-0.9043076761270077
Dorothea Tanning,1994.0,symbolic painting,Surrealism,-1.8392536488449756,-1.2832264712447958
Dorothy Lathrop,1920.0,illustration,Art Nouveau (Modern),-1.1940542074778973,0.9981041037134758
Dorothy Lathrop,1923.0,illustration,Art Nouveau (Modern),2.0654378531600672,-0.5443773639121001
Dorothy Lathrop,1927.0,illustration,Art Nouveau (Modern),0.1696579368147533,-0.5804123583690182
Dorothy Lathrop,1928.0,illustration,Art Nouveau (Modern),-1.3709379678411848,1.5364498955472476
Dorothy Lathrop,1929.0,illustration,Art Nouveau (Modern),-0.9079397764339936,1.2003756038529019
Dorothy Lathrop,1930.0,illustration,Art Nouveau (Modern),1.202881111619519,-0.9049658260485672
Dorothy Lathrop,1931.0,illustration,Art Nouveau (Modern),-0.5656178260237785,1.242724384858857
Dorothy Lathrop,1934.0,illustration,Art Nouveau (Modern),1.5879149658017484,-0.636998517430797
Dorothy Lathrop,1942.0,illustration,Art Nouveau (Modern),-0.07232782313006379,-0.8856529618027066
Dorothy Lathrop,1949.0,self-portrait,Art Nouveau (Modern),1.9234977848978314,-0.6285535958530262
Dosso Dossi,1507.0,mythological painting,High Renaissance,1.4204608810461983,-0.15750801049962573
Dosso Dossi,1513.0,religious painting,High Renaissance,1.0071347416789989,0.7605292999444395
Dosso Dossi,1514.0,mythological painting,High Renaissance,0.5709487130814717,1.3702913713864777
Dosso Dossi,1515.0,allegorical painting,High Renaissance,1.230373354473152,1.273457840518072
Dosso Dossi,1516.0,allegorical painting,High Renaissance,0.3308558859889081,1.1767098564579257
Dosso Dossi,1517.0,religious painting,High Renaissance,0.6005157466011273,0.8348556297465206
Dosso Dossi,1520.0,religious painting,High Renaissance,0.32343886260368093,1.2771841893620826
Dosso Dossi,1522.0,allegorical painting,High Renaissance,2.528064951987365,-1.3269782539983448
Dosso Dossi,1524.0,mythological painting,High Renaissance,0.9681517952912058,1.2368222860374443
Dosso Dossi,1525.0,mythological painting,High Renaissance,1.309445881613159,0.5552798368389786
Dosso Dossi,1527.0,religious painting,High Renaissance,0.9629757758166148,0.2730381794982788
Dosso Dossi,1528.0,mythological painting,Mannerism (Late Renaissance),0.890579248682462,1.417637711344486
Dosso Dossi,1534.0,religious painting,Mannerism (Late Renaissance),2.6876051377138657,-0.7079149674475684
Dosso Dossi,1535.0,allegorical painting,Mannerism (Late Renaissance),2.6305949468390115,-0.4680134353273475
Dosso Dossi,1538.0,allegorical painting,Mannerism (Late Renaissance),2.048881931104556,-0.2791004185522439
Doug Ohlson,1962.0,abstract,Minimalism,-1.1873611076407062,1.8088797627660358
Doug Ohlson,1964.0,abstract,Hard Edge Painting,-2.149308121014779,-0.26107517906693045
Doug Ohlson,1967.0,abstract,Hard Edge Painting,1.6408790819690795,-1.7521647313655053
Doug Ohlson,1968.0,abstract,Hard Edge Painting,0.7902949994330869,-2.8831360654425797
Doug Ohlson,1975.0,abstract,Color Field Painting,2.8929394155512833,-0.8795402511053985
Doug Ohlson,1976.0,abstract,Hard Edge Painting,2.7834881749335523,-0.28501970249576186
Doug Ohlson,1977.0,abstract,Color Field Painting,2.4323621680161756,0.30503126704718714
Doug Ohlson,1979.0,abstract,Color Field Painting,3.0644217283742474,-0.5484435670947362
Doug Ohlson,1983.0,abstract,Color Field Painting,-1.321528671511198,0.7448811489852734
Doug Ohlson,1984.0,abstract,Color Field Painting,0.5648618603682843,-1.6065239845434394
Doug Ohlson,1985.0,abstract,Color Field Painting,0.5237042111320391,0.7948195062655643
Doug Ohlson,1986.0,abstract,Color Field Painting,2.105190366239613,-0.2769178168557321
Doug Ohlson,1990.0,abstract,Color Field Painting,1.8538691233916245,1.0525307586685333
Doug Ohlson,1993.0,abstract,Color Field Painting,-1.1920141453922346,-0.45053363114469014
Doug Ohlson,1995.0,abstract,Color Field Painting,1.5002922759977737,-2.1231562702440447
Doug Ohlson,1996.0,abstract,Color Field Painting,-1.3082168607248894,-2.293988023743353
Doug Ohlson,2003.0,abstract,Color Field Painting,1.4174032543003028,-0.915233604291171
Doug Ohlson,2005.0,abstract,Hard Edge Painting,-1.2434296148831003,-2.4181318081425305
Duccio,1284.0,religious painting,Proto Renaissance,1.6697845660828148,0.08391716072271713
Duccio,1285.0,religious painting,Proto Renaissance,1.408261367513712,-0.10892369023329501
Duccio,1288.0,religious painting,Proto Renaissance,0.45037504151315083,0.04822951174901565
Duccio,1300.0,religious painting,Proto Renaissance,0.37375133299300334,-0.995921880815111
Duccio,1305.0,religious painting,Proto Renaissance,1.4153776919353698,-0.5581607448543376
Duccio,1307.0,religious painting,Proto Renaissance,0.724269368347356,-1.2646629419085431
Duccio,1308.0,religious painting,Proto Renaissance,1.4662150026129,-1.2751588601056092
Duccio,1310.0,religious painting,Proto Renaissance,1.5017083108603364,-1.4732571091939892
Duccio,1311.0,religious painting,Proto Renaissance,0.9779670692240805,-1.2165724208555102
Duccio,1318.0,religious painting,Proto Renaissance,1.829193775651055,-1.4624202332824565
Edgar Degas,1855.0,portrait,Impressionism,0.6438963975934349,0.10178230520660374
Edgar Degas,1856.0,portrait,Impressionism,0.47834548510916963,0.13814177111092502
Edgar Degas,1857.0,portrait,Realism,1.9781154835765058,-0.02407450756415726
Edgar Degas,1858.0,self-portrait,Impressionism,1.3165125210512962,0.9834301314954474
Edgar Degas,1859.0,portrait,Impressionism,1.880203057473764,-0.2015822232352552
Edgar Degas,1860.0,history painting,Impressionism,0.6571332186073169,-0.9258396240888687
Edgar Degas,1861.0,history painting,Impressionism,1.1544322553625845,-0.8211128185223998
Edgar Degas,1862.0,genre painting,Impressionism,1.5177106282292037,0.3180932272979676
Edgar Degas,1865.0,portrait,Impressionism,0.07385080189967769,0.027599697491407584
Edgar Degas,1866.0,genre painting,Impressionism,1.9989985335249811,-0.6714423193250917
Edgar Degas,1867.0,portrait,Impressionism,1.6511062449392508,-0.46514496257421767
Edgar Degas,1868.0,genre painting,Impressionism,1.1123814922540343,0.21239216014276766
Edgar Degas,1869.0,genre painting,Impressionism,0.18500706704305264,-0.7150628602476028
Edgar Degas,1870.0,portrait,Impressionism,0.32028543331418574,-0.38357824447432215
Edgar Degas,1871.0,animal painting,Impressionism,1.9621831269757977,-0.6534401239691652
Edgar Degas,1872.0,genre painting,Impressionism,0.6228786160330912,0.2630962001722214
Edgar Degas,1873.0,genre painting,Impressionism,1.3390444820628116,-0.9441626750963984
Edgar Degas,1874.0,genre painting,Impressionism,1.2117193462332416,0.31307833325523043
Edgar Degas,1875.0,genre painting,Impressionism,1.6780338368975358,-1.0643518364811615
Edgar Degas,1876.0,genre painting,Impressionism,0.5131554876631894,1.0394972269565954
Edgar Degas,1877.0,genre painting,Impressionism,0.13130514768623838,-0.0956693527499731
Edgar Degas,1878.0,genre painting,Impressionism,0.727417513698985,-0.13930614418787102
Edgar Degas,1879.0,genre painting,Impressionism,0.9878687085485097,-0.6608472985435605
Edgar Degas,1880.0,genre painting,Impressionism,1.2535689302887874,-0.6269112920958081
Edgar Degas,1881.0,genre painting,Impressionism,0.3491312740768876,-1.3127312447280068
Edgar Degas,1882.0,genre painting,Impressionism,0.6047868520047569,-0.355334026945712
